,product_id,buyereval,buyerfeedback,buyerid,help_prob
115222,32353253667,100,"love these ! very cute, fits my keys perfectly  ",807684705.0,0.009258164230489497
115235,32353253667,80,"it's nice, but probably too big for many set of keys  it was difficult to let it in the ring (even if i have a big ring for my set), because i didn't want to use its own string (for fear of loosing it)  my key fits well  i'm satisfied, even if i thought it was smaller ",804762265.0,0.012377719711958352
115240,32353253667,100,cute  perfec! io ordinero ancora from this store!,778051387.0,0.0066502952710829795
115250,32353253667,100,great quality and very cute! the product description is very accurate  i highly recommend ,1640132725.0,0.031819540000643784
115254,32353253667,100,"the shipping was quite slow but i got it, thanks!",181401058.0,0.007259817493532451
115255,32353253667,100,thank you,857629292.0,
115262,32353253667,100,"cute, i love it! quickly delivered!  )",1711735935.0,0.007761507614448773
115265,32353253667,100,love it!! just like the picture!,907391174.0,0.009162170745404312
115276,32353253667,100,great product and very nice seller,1660311682.0,0.009884162895847749
115282,32353253667,100,looks like picture well made so cute!,725975021.0,
115283,32353253667,100,they are very cute  ) good quality  thank you,873658790.0,0.009617189874305923
115284,32353253667,60,"unfortunately, the owl was torn",760449723.0,0.005715643390964139
115285,32353253667,100,so cute and lovely!!!  ),840522154.0,0.007795690325175188
115288,32353253667,100,colors  in point! great product! recommended,,0.008236315143958013
115289,32353253667,100,thank you for present   ,1635750928.0,0.005443557620084615
115293,32353253667,100,they fit perfectly and they re pretty cute ,855677646.0,0.007543582311061052
115303,32353253667,100,nice very much funny,740513497.0,0.006356215818275896
115308,32353253667,100,good quality but doesn't fit bigger keys,920283323.0,0.009308718976899917
115309,32353253667,100,"love it  colours look good, exactly as described ",723347753.0,0.007517716316663345
115311,32353253667,100,exactly as the photo ,729188522.0,0.005369142331875216
115325,32824114791,100,cute badge  colours not as bright as the photo though,1636263821.0,0.005898661852370919
115339,32353253667,100,perfect ,894517060.0,
115360,32353253667,100,great and arrived quick,,0.007089560079859471
115370,32353253667,80,this is so cute! it fits my key perfectly  love it!,1815893742.0,
115385,32353253667,100,it's cute,883681382.0,0.006175396329164515
115391,32353253667,100,thank you!,757764159.0,
115402,32353253667,100,cool,742334549.0,
115405,32353253667,100,kind of more green but okay,918929196.0,0.0035420509293523426
115419,1749469539,100,this keychain is so adorable! i did however make a mistake with the year  totally my fault  i just took the calendar part off  my husband will still love my hand writing for our anniversary  very accurate arrival date  thank you so much! i would absolutely recommend!,1612756500.0,0.01287870619152029
115420,1749469539,100,lovely and sweet gift  not heavy metal  i am very happy with my purchase  thank you!,1636010440.0,0.010813609425812132
115421,1749469539,100,look nice hope the quality is good too but this only the time will said fast shipping like 2 weeks ,,0.01195514418987861
115424,1749469539,100,love it  fast and free shipping arrived early thanks seller you are awesome ,1672343885.0,0.01056021996219057
115425,1749469539,60,item never came  refund was issued after request ,199594406.0,0.004350315373252613
115427,1749469539,100,the keychain was great quality and looked terrific  they were able to use my image to add a personalized message as well  i would recommend to everyone ,1828151266.0,0.012738772122308832
115428,1749469539,100,it s exactly what i asked for! very happy with my purchase  thank you!,141383492.0,0.006286749814667284
115430,1749469539,100,awesome item and great communication  thanks a lot ,194531318.0,0.009157999037717393
115431,1749469539,100,great keychain!!  the seller was great and personalized it exactly how i asked!!,804445741.0,0.007167218287206766
115433,1749469539,100,"nice product  very happy with it  got the correct date and year,",707916626.0,0.009183578945352364
115435,1749469539,100,order as described and excellent time with the delivery,1703048989.0,0.00928583257119376
115436,1749469539,100,absolutely perfect,,0.006009601632568992
115437,1749469539,100,love the details! great product  would order again! ,1643034930.0,0.00842260810683853
115439,1749469539,100,"beautiful, exactly as it shows in the picture  highly recommend the seller  love them ",1754660633.0,0.022666447509137863
115442,1749469539,100,second time i order this key chain  so happy! thanks!,713731922.0,0.009040374814659356
115445,1749469539,100,love it  fast and free shipping arrived early thanks seller you are awesome ,1672343885.0,
115446,1749469539,100,"perfect seller a    would recommend, item just as ordered, perfect communication",880488295.0,0.01861349505356165
115447,1749469539,100,"absolute in love, better then i expected, highly recommend, thank you ",715083739.0,0.01587336811957435
115449,1749469539,100,perfect!!! thank you very much!!,1697385593.0,0.006432042398054443
115451,1749469539,60,item never came  refund was issued after request ,199594406.0,
115453,1749469539,100,it s perfect!  thank you so much ,139398092.0,0.006432042398054443
115456,1749469539,100,really good quality   nice idea,178521600.0,0.007848244342137656
115458,1749469539,100,looks great  arrived after less than a month ,1628248338.0,0.008771060442701553
115466,1749469539,100,great quality ,745002946.0,
115471,1749469539,100,it s exactly what i asked for! very happy with my purchase  thank you!,141383492.0,
115472,1749469539,100,the keychain was great quality and looked terrific  they were able to use my image to add a personalized message as well  i would recommend to everyone ,1828151266.0,
115476,1749469539,100,awesome item and great communication  thanks a lot ,194531318.0,
115478,1749469539,100,great keychain!!  the seller was great and personalized it exactly how i asked!!,804445741.0,
115480,1749469539,100,"nice product  very happy with it  got the correct date and year,",707916626.0,
115481,1749469539,100,"its amazing, love it so much! ",779271878.0,0.005910673294229478
115482,1749469539,100,super! thank you so much!,175444438.0,0.005181466864414318
115484,1749469539,100,"awesome, thank you so much!! my girlfriend loves it
 ",,0.005565790171474145
115489,1749469539,80,product was good   but the quality is not top notch but it's good though,1795894888.0,0.0103760919939847
115490,1749469539,100,order as described and excellent time with the delivery,1703048989.0,
115493,1749469539,100,thank you for a wonderful product  and thanks for the great service  ,894934355.0,0.012856594945818265
115498,1749469539,100,"great communication with the seller, product arrived within 20 days! very nice",905439293.0,0.014069390638045721
115501,1749469539,100,absolutely perfect,,
115504,1749469539,100,"very good keychain, good quality and the seller is very nice  when you buy just message them the date and they can also engrave the round keychain with whatever you want  im very happy thank you seller!",,0.02659197294792531
115505,1749469539,100,seller did communicate that it might take a bit of time but it is alright as it is a gift tag together wirh present for a birthday gal in june  love the color   personalised ability ,1684452868.0,0.006389387821756392
115506,1749469539,100,super sweet thing! a gift for husband on our wedding 3 he almost cried ,720741948.0,0.006266471444972534
115507,1749469539,100,love the details! great product  would order again! ,1643034930.0,
115509,1749469539,100,it was just like the picture    perfect in every way  ),727377235.0,0.010476857668012592
115510,1749469539,100,it is soooo cute that i can only be in love with it  thank you very much  it is perfect ,,0.01068491581994848
115511,1749469539,100,"the product come before the shipping estimation time  the item was perfectly as the photo they shown us  the service and contact message is istantly and kind to talk to  lets order for your beloved, i m sure they will love it ",1747415391.0,0.016180590043986354
115512,1749469539,100,"great product, exactly as ordered, including my own handwriiten message on the metal disc   
arrived extremely quickly too  great service all round  thanks",1807350830.0,0.017972528994838404
115513,1749469539,100,"arrived so fast to macedonia, 18 days! awesome product they put my handwriting on it perfectly, makes for a special gift  very good communication from the seller thanks!",737713205.0,0.020201993990310214
